review_id,listing_id,user_id,review_text
R01483,L0316,U0063,Stayed here for a week and loved every minute. Richmond District has so much character. Great coffee shops nearby.
R01484,L0316,U0063,Stayed here for a week and loved every minute. Richmond District has so much character. Great coffee shops nearby.
R01485,L0316,U0063,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.
R01486,L0316,U0063,This was our second time booking this place and it was just as great. Love the Richmond District area.
R01487,L0317,U0104,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R01488,L0317,U0083,"Exactly as described. Clean, spacious, and the Dishwasher was a nice touch. Great value for San Francisco."
R01489,L0317,U0083,This was our second time booking this place and it was just as great. Love the Nob Hill area.
R01490,L0318,U0151,Not worth the price for Chicago. The Heating was broken and it took days to get a response from the host.
R01491,L0318,U0151,This was our second time booking this place and it was just as great. Love the Wicker Park area.
R01492,L0318,U0151,Spacious and well-maintained. Walking distance to Roosevelt L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01493,L0319,U0005,Amazing stay! We could walk to Museum of Modern Art in under 15 minutes. The apartment had everything we needed.
R01494,L0319,U0204,The space was immaculate and the location is unbeatable. Easy access to Museum of Modern Art and great local dining.
R01495,L0319,U0113,One of the best Airbnbs we have stayed at. The location near Columbus Circle made getting around so easy.
R01496,L0319,U0082,Loved this place! The neighborhood (SoHo) was vibrant and walkable. EV charger made the stay so comfortable.
R01497,L0320,U0060,Solid place to stay for the price. Getting to Navy Pier took longer than expected but otherwise no complaints.
R01498,L0320,U0060,Stayed here for a week and loved every minute. Pilsen has so much character. Great coffee shops nearby.
R01499,L0320,U0060,The neighborhood (Pilsen) did not feel safe at night. Would not recommend for families.
R01500,L0320,U0060,The Heating was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01501,L0321,U0083,One of the best Airbnbs we have stayed at. The location near Van Ness Muni made getting around so easy.
R01502,L0321,U0083,The place was clean and functional. Not as close to Chinatown as I expected but transit was accessible.
R01503,L0321,U0027,"Great location, just 13 minutes from Van Ness Muni. The Washer was a huge plus. Would definitely stay here again!"
R01504,L0322,U0230,Super cozy place with all the amenities you could want. Seaport is such a fun area to explore.
R01505,L0322,U0230,Couldn't have asked for a better stay. The Dryer was perfect and Freedom Trail was right around the corner.
R01506,L0322,U0230,Couldn't have asked for a better stay. The Dryer was perfect and Freedom Trail was right around the corner.
R01507,L0322,U0036,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.
R01508,L0322,U0230,Location is convenient but the apartment felt a bit dated. Seaport has great restaurants though which made up for it.
R01509,L0323,U0034,This was our second time booking this place and it was just as great. Love the North End area.
R01510,L0323,U0002,Fantastic place for a family getaway. The BBQ grill was a highlight and the neighborhood felt very safe.
R01511,L0323,U0034,Amazing stay! We could walk to Faneuil Hall in under 15 minutes. The apartment had everything we needed.
R01512,L0323,U0034,The space was immaculate and the location is unbeatable. Easy access to Faneuil Hall and great local dining.
R01513,L0323,U0154,Fantastic place for a family getaway. The BBQ grill was a highlight and the neighborhood felt very safe.
R01514,L0324,U0057,Amazing stay! We could walk to Alcatraz Island Ferry in under 15 minutes. The apartment had everything we needed.
R01515,L0324,U0125,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R01516,L0325,U0220,"Great location, just 16 minutes from Brickell Metrorail. The Gym access was a huge plus. Would definitely stay here again!"
R01517,L0325,U0039,Super cozy place with all the amenities you could want. Downtown Miami is such a fun area to explore.
R01518,L0325,U0220,"Wonderful host, beautiful space in Downtown Miami. Loved having Gym access available. Will be back!"
R01519,L0325,U0101,Spacious and well-maintained. Walking distance to Brickell Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R01520,L0326,U0032,Average Airbnb experience. Clean and safe area in Jamaica Plain. Nothing special but nothing bad either.
R01521,L0326,U0032,Perfect for our romantic trip. Close to Boston Common and the host was incredibly responsive. Highly recommend.
R01522,L0326,U0032,The place was clean and functional. Not as close to Boston Common as I expected but transit was accessible.
R01523,L0326,U0032,This was our second time booking this place and it was just as great. Love the Jamaica Plain area.
R01524,L0326,U0032,Super cozy place with all the amenities you could want. Jamaica Plain is such a fun area to explore.
R01525,L0326,U0032,Good location near Kenmore but the apartment was smaller than expected. The Coffee maker was nice though.
R01526,L0326,U0032,This was our second time booking this place and it was just as great. Love the Jamaica Plain area.
R01527,L0327,U0022,Spacious and well-maintained. Walking distance to Lexington Ave/59th St and several great restaurants. Highly recommend for anyone visiting New York.
R01528,L0327,U0022,Super cozy place with all the amenities you could want. Astoria is such a fun area to explore.
R01529,L0327,U0022,Not worth the price for New York. The Patio was broken and it took days to get a response from the host.
R01530,L0328,U0007,The listing description was misleading. Said walking distance to Times Square but it was over 30 minutes on foot.
R01531,L0328,U0154,The place was clean and functional. Not as close to Times Square as I expected but transit was accessible.
R01532,L0328,U0213,The neighborhood (Lower East Side) did not feel safe at night. Would not recommend for families.
R01533,L0328,U0159,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R01534,L0329,U0227,One of the best Airbnbs we have stayed at. The location near Civic Center BART made getting around so easy.
R01535,L0329,U0051,Couldn't have asked for a better stay. The Pet friendly was perfect and Pier 39 was right around the corner.
R01536,L0329,U0227,This was our second time booking this place and it was just as great. Love the Mission District area.
R01537,L0329,U0231,"Wonderful host, beautiful space in Mission District. Loved having Pet friendly available. Will be back!"
R01538,L0329,U0051,Solid place to stay for the price. Getting to Pier 39 took longer than expected but otherwise no complaints.
R01539,L0329,U0167,Solid place to stay for the price. Getting to Pier 39 took longer than expected but otherwise no complaints.
R01540,L0329,U0051,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R01541,L0329,U0068,One of the best Airbnbs we have stayed at. The location near Civic Center BART made getting around so easy.
R01542,L0330,U0082,"Wonderful host, beautiful space in Lincoln Park. Loved having Workspace available. Will be back!"
R01543,L0330,U0078,Location is convenient but the apartment felt a bit dated. Lincoln Park has great restaurants though which made up for it.
R01544,L0330,U0078,Loved this place! The neighborhood (Lincoln Park) was vibrant and walkable. Workspace made the stay so comfortable.
R01545,L0330,U0004,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.
R01546,L0331,U0040,"Wonderful host, beautiful space in Loop. Loved having Free parking available. Will be back!"
R01547,L0331,U0029,"Wonderful host, beautiful space in Loop. Loved having Free parking available. Will be back!"
R01548,L0331,U0040,Loved this place! The neighborhood (Loop) was vibrant and walkable. Free parking made the stay so comfortable.
R01549,L0332,U0063,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R01550,L0332,U0063,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R01551,L0332,U0215,Pretty good overall. Close to Montgomery St BART which was essential. Would have liked more kitchen supplies.
R01552,L0332,U0063,Average Airbnb experience. Clean and safe area in Nob Hill. Nothing special but nothing bad either.
R01553,L0332,U0063,Decent stay overall. Nob Hill is a great area but the listing could use some updating. Still decent value.
